4261,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend)",2201,61,2562,2023-05-10,3,out of stock
3634,Robin Hood: Prince of Thieves,5527,07,2002,2023-04-02,5,available
9068,Dead Man Down,6885,75,4480,2023-04-30,8,unavailable
8797,Vasermil,3209,24,5065,2023-05-31,3,in stock
0173,When Night Is Falling,5889,41,8598,2022-11-08,7,in stock
7461,All the Real Girls,2137,87,3470,2023-03-23,7,out of stock
1069,"Bank Job, The",6617,01,9687,2022-10-26,6,available
2976,Avatar,6813,84,6724,2023-09-05,8,unavailable
0263,"Pruitt-Igoe Myth, The",6187,63,7319,2023-05-05,0,available
8351,Dr Money and the Boy with No Penis,2562,37,3989,2023-05-12,2,unavailable
5855,I Accuse,0353,58,6096,2023-01-01,1,in stock
5859,"Bourne Ultimatum, The",5012,45,1548,2023-07-30,4,out of stock
4607,"Incredibly True Adventure of Two Girls in Love, The",4116,92,3436,2022-10-21,8,in stock
9398,Dynamite,9572,89,3775,2022-12-23,5,available
6587,No Way Out,4381,26,4089,2023-05-04,0,unavailable
2859,Imaginaerum,6640,34,9856,2023-07-30,9,unavailable
4452,Birth,8065,89,2645,2023-05-30,8,in stock
8814,"Intruder, The",5048,67,8580,2023-08-25,5,available
0076,Rambo (Rambo 4),4205,45,2899,2023-02-03,9,out of stock
3920,Dangerous Davies: The Last Detective,3519,18,8374,2023-05-18,1,in stock
0987,Star Wars: Episode III - Revenge of the Sith,4133,06,4920,2022-10-19,2,available
1349,Dorm Daze (National Lampoon Presents Dorm Daze),2634,57,8379,2023-05-15,1,unavailable
1377,Beautiful,7630,84,1465,2023-07-16,8,in stock
4861,Adios Carmen,5917,00,5728,2022-11-03,1,unavailable
4798,Cry of the City,2511,02,3301,2022-12-29,2,in stock
3884,"Magnetic Monster, The",5596,52,4212,2023-06-05,8,available
9476,Gettysburg,5894,90,1227,2023-08-30,5,out of stock
0187,"Streetcar Named Desire, A",6015,21,6356,2023-08-29,2,unavailable
1790,Agent Red,6403,23,8537,2023-02-19,5,unavailable
1409,A Run for Your Money,7394,64,0287,2023-04-26,6,out of stock
9730,Arthur,2793,68,0773,2023-03-20,5,in stock
9707,Butch Cassidy and the Sundance Kid,3749,44,8904,2023-01-27,6,unavailable
7176,Zardoz,7799,04,5347,2023-09-22,4,unavailable
4959,Saved!,3262,73,0014,2023-03-30,7,out of stock
5454,Senotaji,4437,61,3367,2023-02-13,4,out of stock
6588,Sophia de Mello Breyner Andresen,5741,45,4644,2023-01-24,3,available
4383,Dillinger Is Dead (Dillinger è morto),2777,57,8470,2023-07-30,1,available
5220,My Flesh My Blood (Moja krew),3350,89,7412,2023-08-21,4,available
8052,"Desperate Hours, The",4685,90,7674,2023-05-27,1,unavailable
4954,Merchants of Doubt,7608,63,5803,2023-04-10,0,out of stock
5004,Watership Down,0611,01,7726,2023-07-13,1,in stock
1133,Go for It,3958,81,7254,2023-03-12,1,out of stock
3116,Road Trip: Beer Pong,1969,39,2817,2023-07-13,6,in stock
8772,"South, The (Sur)",7990,35,3179,2023-05-17,4,in stock
1247,Lupin the Third: The Secret of Mamo,7816,76,4626,2022-12-31,5,unavailable
3183,Red Riding: 1974,2781,05,5220,2023-07-08,5,unavailable
7865,Chinese Odyssey 2002 (Tian xia wu shuang),0254,91,1701,2023-09-10,8,out of stock
1049,"Dexter the Dragon & Bumble the Bear (a.k.a. Dragon That Wasn't (Or Was He?), The) (Als je begrijpt wat ik bedoel)",2587,89,2949,2023-05-30,9,available
4423,What Will You Do When You Catch Me? (Co mi zrobisz jak mnie zlapiesz?),4401,41,5140,2023-07-24,6,in stock
3274,Revolt in the Fifth Dimension,7587,21,1466,2023-03-23,0,out of stock
2646,Send a Bullet (Manda Bala),9967,15,5703,2023-04-10,4,in stock
6191,"Glass Agency, The (Ajans-E Shisheh-I)",2281,17,1862,2023-01-07,1,available
1359,"Swindle, The (Bidone, Il)",3517,93,7135,2023-01-16,4,unavailable
8379,"Cremator, The (Spalovac mrtvol)",1354,77,3600,2023-10-03,9,unavailable
4010,Colt 38 Special Squad,3552,72,1869,2023-07-13,2,available
6511,Drei Stunden,1064,04,7826,2022-11-24,2,in stock
4032,"Occupants, The",3287,44,6308,2023-02-23,9,unavailable
7553,Strul,5603,21,8434,2023-02-14,4,in stock
4730,"American in Paris, An",8835,23,3443,2023-04-17,6,out of stock
8714,Maximum Overdrive,4549,20,5515,2023-01-30,4,available
2250,"Virgin Spring, The (Jungfrukällan)",7693,96,7348,2023-09-17,8,unavailable
2210,Scott Walker: 30 Century Man,9467,02,3404,2022-12-31,7,in stock
5051,Hot Lead and Cold Feet,5030,96,0480,2023-08-11,3,available
3714,Queen of Hearts,4856,25,6351,2023-09-16,6,unavailable
3264,Barbie: A Perfect Christmas,6177,44,4831,2023-01-30,1,out of stock
1006,Fright Night Part II,4900,70,6554,2023-08-28,1,out of stock
0723,Private Romeo,9619,99,3847,2022-11-01,4,available
1189,Shadow Man,9973,82,1160,2023-01-09,5,available
6810,Beneath the Rooftops of Paris (Sous les toits de Paris),5358,76,0510,2023-07-23,6,in stock
7180,Madame Tutli-Putli,2175,22,2847,2022-10-25,9,out of stock
7271,"Day After Trinity, The",1311,03,9661,2023-10-01,1,available
9026,Lost in Austen,6701,46,7426,2023-04-19,2,in stock
4162,"Life and Times of Judge Roy Bean, The",7250,06,1668,2022-11-20,6,in stock
2773,Ball of Fire,8205,31,3572,2023-03-02,2,unavailable
7705,Hans (Kukkulan kuningas) ,5347,60,5773,2023-08-07,9,unavailable
7754,"Woman Rebels, A (Portrait of a Rebel)",5227,51,6557,2022-10-19,6,unavailable
9230,Laurel Canyon,0404,59,6926,2023-02-24,8,available
3577,Russendisko,5225,55,1848,2023-05-08,6,available
3025,"Invincible Iron Man, The",4457,02,7419,2023-08-02,3,in stock
7420,Pompeii,3235,58,2177,2022-12-15,8,out of stock
6477,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru),6075,27,4961,2023-05-30,8,unavailable
7559,Moonlight Serenade,3785,40,1692,2022-11-15,7,unavailable
0322,Poolsite,3660,79,9150,2023-04-21,6,out of stock
5279,Morgan Stewart's Coming Home,9079,33,0155,2022-12-04,1,unavailable
9355,Questioning Darwin,7492,54,2773,2023-08-05,5,unavailable
9687,Devil's Diary,8043,73,4122,2023-02-27,5,unavailable
2132,Rage,0625,74,7313,2023-06-19,2,available
1507,Club Fed,7171,37,4676,2022-12-13,8,available
4942,Night Train,0307,76,4944,2023-01-12,2,available
7818,"Last Run, The",3082,84,2901,2023-01-06,0,out of stock
5270,"Lie, The",1032,80,3909,2022-12-17,7,unavailable
0198,Next of Kin,4147,64,5971,2023-09-11,1,available
1638,Dying Breed,7465,70,5556,2023-06-08,6,unavailable
8431,Monkey Business,2957,85,2107,2023-08-07,0,unavailable
0873,Plunkett & MaCleane,3496,48,1941,2022-11-23,2,unavailable
9660,Memories of Me,0044,30,8523,2023-06-26,1,out of stock
0068,Whitecoats,3614,02,8632,2022-11-20,7,available
4268,100 Years at the Movies,3637,43,9970,2023-09-10,2,in stock
5365,Losers' Club (Kaybedenler kulübü),5587,55,0260,2023-03-25,5,available
3268,The Devil and the Holy Water,3317,97,8045,2023-06-15,1,available
4263,Modulations,0122,17,2984,2023-04-25,4,out of stock
1022,Medicine for Melancholy,6496,44,1342,2023-01-08,8,out of stock
2528,Bringing Out the Dead,0248,32,8168,2023-09-23,7,out of stock
2731,Folies Bergere de Paris,8627,00,8922,2022-11-15,3,out of stock
6408,"Manta, Manta",9927,24,1644,2023-08-09,6,out of stock
2135,Erendira,9242,16,1053,2022-12-16,6,in stock
8873,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",0614,01,3694,2023-01-16,9,out of stock
5997,Frostbitten (Frostbiten),7511,53,0656,2023-06-04,0,unavailable
2389,"Promised Life, The (Vie promise, La)",5026,78,4118,2023-05-08,2,out of stock
3332,Pride,5733,12,1007,2023-07-22,3,in stock
1303,Annie Get Your Gun,7122,91,3112,2023-03-12,3,unavailable
6440,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",8385,80,8968,2023-06-19,0,available
0339,"Tribe, The (Plemya)",6108,48,9887,2023-06-18,1,out of stock
3845,"Body, The",2229,30,1518,2023-07-07,9,available
6872,Railroaded!,2744,29,0490,2023-02-15,7,available
3714,Clara and Me (Clara et moi),5486,15,1895,2023-09-20,3,in stock
2034,Tell-Tale,0106,77,9059,2022-11-12,7,available
4665,"Perils of Gwendoline in the Land of the Yik Yak, The",5319,12,2296,2023-02-14,6,unavailable
6655,"Way Ahead, The (a.k.a. The Immortal Battalion)",4745,18,1525,2023-02-28,1,available
6989,"Countess, The",4098,92,5665,2022-10-11,0,unavailable
8736,Hellraiser: Hellseeker,4223,42,2672,2023-03-05,3,unavailable
0439,Admiral,4967,62,0533,2023-03-22,4,unavailable
1141,Back to Bataan,1510,97,1254,2023-03-30,3,out of stock
3259,Art & Copy,9572,24,4357,2023-09-11,4,out of stock
1733,"Year of the Wolf, The (Suden vuosi)",4865,59,3684,2023-09-13,3,out of stock
6970,Rich and Strange,0679,04,4482,2023-04-25,5,out of stock
0847,Grace,1286,73,3398,2023-06-08,6,in stock
5102,"Suicide Shop, The (Le magasin des suicides) ",8400,22,8948,2023-06-07,7,unavailable
2169,Ollie Hopnoodle's Haven of Bliss,8306,72,1091,2022-11-22,9,out of stock
6461,"Idiots, The (Idioterne)",3908,81,5248,2022-12-03,0,in stock
9799,"Reincarnation of Peter Proud, The",2351,14,4597,2022-11-03,1,out of stock
1253,Heaven,4560,52,6048,2023-08-16,5,in stock
4288,"Third Miracle, The",2526,82,6913,2023-07-17,6,out of stock
0447,"Notorious Landlady, The",1919,31,6262,2023-08-01,6,available
4712,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",4270,42,2696,2023-02-13,5,out of stock
2877,Howl's Moving Castle (Hauru no ugoku shiro),5978,28,4219,2023-02-05,6,in stock
1892,Citizen X,8457,78,2529,2022-10-10,1,unavailable
3104,Gold,7346,05,9736,2023-09-12,4,available
7986,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",5863,33,4133,2022-12-06,9,out of stock
5701,Startup.com,7495,10,4123,2023-02-13,2,in stock
8262,"Great Debaters, The",0869,74,9772,2023-04-24,4,in stock
0403,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),4536,82,2183,2023-01-24,6,out of stock
1450,Time Changer,7893,88,1439,2023-04-05,8,in stock
3549,Two Thousand Maniacs!,7857,90,4527,2023-08-22,3,in stock
7214,"Palm Beach Story, The",1362,88,9156,2023-02-05,6,out of stock
8526,Across the Sea of Time,6914,68,2058,2022-12-08,3,available
9368,Marvin Gaye: What's Going On,5618,64,3779,2023-04-26,5,out of stock
6002,"Oslo, August 31st (Oslo, 31. august)",5180,17,4877,2023-06-18,5,out of stock
1207,Beauty and the Beast,2657,35,8299,2023-03-16,3,unavailable
4426,Saving Mr. Banks,8210,13,9645,2023-02-11,8,in stock
0953,"Hills Have Eyes, The",7505,62,5659,2023-04-08,3,unavailable
6067,Stanley Kubrick: A Life in Pictures,3800,78,4626,2023-07-27,4,unavailable
2787,Up in the Wind,0347,22,3330,2023-04-23,3,out of stock
1657,Daisy Kenyon,4727,78,2244,2023-08-05,0,available
2539,Moonfleet,9697,13,6415,2023-08-25,0,out of stock
8232,"Scalphunters, The",9078,16,1856,2022-11-13,2,available
8475,Firestorm,6526,02,1007,2022-10-21,5,unavailable
4401,"Horseman, The",7632,03,7242,2022-12-30,8,unavailable
9741,Private Lessons,5216,35,3423,2023-09-17,6,in stock
8229,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive),8601,53,3627,2023-06-17,5,unavailable
3893,Rocketship X-M,3187,88,9382,2023-07-29,1,unavailable
8703,Jetsons: The Movie,8665,03,1434,2023-08-27,1,available
3825,An Empress and the Warriors,2314,97,4570,2023-09-10,5,in stock
0674,Madonna's Pig,2126,22,9232,2023-01-01,6,available
3055,Hour of the Gun,4477,60,1898,2023-07-19,6,available
4011,Bigfoot,3784,51,9963,2023-04-09,1,available
0171,Eyjafjallajökull,7908,82,5542,2023-04-09,8,out of stock
6679,Naqoyqatsi,5217,01,8341,2023-05-09,1,unavailable
5658,Dragonheart 2: A New Beginning,5234,68,7262,2022-11-07,6,unavailable
5991,Mystery Science Theater 3000: The Movie,5891,22,2288,2023-05-22,6,unavailable
2207,Clara's Heart,3836,57,0756,2023-03-29,2,unavailable
9810,Gone Fishin',5212,45,3487,2022-11-07,8,out of stock
7546,Bedazzled,5338,47,2114,2023-04-21,0,unavailable
4230,"Tall Man, The",4835,57,6696,2023-09-30,6,out of stock
5266,Hamilton - In the Interest of the Nation,7076,46,2518,2022-11-02,2,unavailable
5595,"Curve, The (Dead Man's Curve)",3153,31,1974,2023-06-13,7,out of stock
0705,Time and Tide (Seunlau Ngaklau),7323,57,1979,2023-06-16,5,out of stock
9933,Detachment,4730,87,3031,2022-12-11,5,in stock
3930,Contagion,7312,26,4792,2023-09-03,4,available
2391,Tales from the Crypt Presents: Demon Knight,9408,90,2293,2023-04-30,6,unavailable
8784,Beatdown,8968,90,9678,2023-04-23,4,unavailable
5206,Owning Mahowny,4592,35,5205,2023-01-10,3,unavailable
0193,Expelled from Paradise,5471,02,2289,2023-02-01,1,available
7161,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen)",8290,74,3951,2023-02-12,6,out of stock
3753,Funny Face,1588,43,6215,2022-12-22,4,in stock
1239,Shane,9267,46,1295,2023-05-17,9,unavailable
3358,White Christmas,0885,63,6559,2022-11-01,6,in stock
1534,At Berkeley,2039,64,1568,2023-07-17,9,in stock
9689,Chaos,9885,84,6034,2023-01-17,8,available
9632,Burn! (Queimada),8080,09,9416,2023-05-25,5,in stock
3982,"Paralyzing Fear: The Story of Polio in America, A",6609,02,1163,2023-01-15,1,available
3752,Anamorph,1130,06,5310,2023-01-11,8,unavailable
8632,Milarepa,9283,17,8965,2023-08-20,0,out of stock
2335,Annapolis,9350,06,2111,2023-01-09,5,unavailable
8227,Someone I Loved (Je l'aimais),2851,80,2368,2023-05-19,4,out of stock
1921,Death and Cremation,9445,90,4315,2023-02-18,0,available
4253,Big Fat Liar,5758,93,1351,2023-03-03,7,in stock
6839,Les Invisibles,9398,90,8407,2023-05-11,3,available
9380,"Big Knife, The",2136,20,0402,2023-04-22,9,in stock
4593,"Navigator: A Mediaeval Odyssey, The",2616,53,3173,2023-05-11,3,in stock
4762,Sink or Swim,3492,96,1403,2022-11-27,8,available
0390,Amityville II: The Possession,7637,47,4459,2023-03-16,4,out of stock
3924,PressPausePlay,1095,80,0906,2022-11-26,9,available
5165,"Judge, The",8467,07,5022,2022-10-14,9,unavailable
2200,River's Edge,4608,60,7673,2023-03-15,8,unavailable
6368,Casper,7782,32,2186,2022-10-16,5,available
3410,"Laterna, ftoheia kai garyfallo",7482,09,5026,2023-02-15,6,unavailable
6157,Kiss the Bride,9952,73,5669,2023-01-01,5,available
3463,WWII IN HD,3775,15,6350,2023-01-12,7,unavailable
8316,About Time,7461,46,4936,2023-02-19,4,out of stock
1493,Manson,5686,09,7225,2022-10-16,5,in stock
0900,Alice,9172,19,6673,2023-08-04,3,available
9518,Love Potion #9,2970,66,5486,2023-08-18,5,available
2328,Bank Error in Your Favour (Erreur de la banque en votre faveur),2747,63,3144,2023-03-18,8,in stock
0269,"Queen, The",3621,32,4225,2023-09-14,6,unavailable
3007,Someday This Pain Will Be Useful to You,1200,11,2437,2023-08-01,5,out of stock
5125,National Theatre Live: Frankenstein,9849,74,4757,2023-07-16,2,out of stock
1952,Dead Man's Letters (Pisma myortvogo cheloveka),1292,60,4866,2022-11-11,2,unavailable
